account_id,is_abuse,ring_id,ring_type,shared_signals,notes
ACC_000144,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000145,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000146,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000147,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000148,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000149,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000150,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000151,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000152,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000153,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000154,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000155,False,LEGIT_CLUSTER_01_CAMPUS_IP,legit_shared_ip,"[""shared_public_ip""]",Legitimate university students/staff sharing campus gateway public NAT IP address.
ACC_000156,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000157,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000158,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000159,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000160,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000161,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000162,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000163,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000164,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000165,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000166,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000167,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000168,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000169,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000170,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000171,False,LEGIT_CLUSTER_02_HOUSEHOLD,legit_shared_device,"[""shared_device_id"", ""shared_home_ip""]",Legitimate household family members sharing a shared home iPad and residential WiFi.
ACC_000172,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000173,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000174,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000175,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000176,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000177,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000178,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000179,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000180,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000181,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000182,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000183,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000184,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000185,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000186,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000187,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000188,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000189,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000190,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000191,False,LEGIT_CLUSTER_03_LANDLORD,legit_shared_payout_dest,"[""shared_payout_destination_hash""]",Legitimate residential tenants transferring monthly rent to verified property manager destination.
ACC_000192,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000193,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000194,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000195,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000196,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000197,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000198,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000199,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000200,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000201,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000202,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000203,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000204,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000205,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000206,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000207,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000208,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000209,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000210,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000211,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000212,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000213,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000214,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000215,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000216,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000217,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000218,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000219,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000220,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000221,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000222,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000223,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000224,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000225,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000226,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000227,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000228,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000229,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000230,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000231,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000232,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000233,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000234,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000235,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000236,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000237,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000238,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000239,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000240,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000241,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000242,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000243,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000244,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000245,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000246,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000247,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000248,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000249,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000250,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000251,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000252,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000253,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000254,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000255,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000256,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000257,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000258,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000259,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000260,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000261,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000262,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000263,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000264,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000265,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000266,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000267,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000268,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000269,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000270,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000271,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000272,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000273,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000274,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000275,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000276,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000277,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000278,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000279,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000280,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000281,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000282,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000283,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000284,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000285,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000286,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000287,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000288,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000289,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000290,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000291,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000292,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000293,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000294,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000295,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000296,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000297,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000298,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000299,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000300,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000301,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000302,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000303,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000304,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000305,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000306,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000307,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000308,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000309,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000310,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000311,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000312,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000313,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000314,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000315,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000316,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000317,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000318,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000319,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000320,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000321,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000322,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000323,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000324,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000325,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000326,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000327,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000328,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000329,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000330,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000331,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000332,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000333,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000334,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000335,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000336,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000337,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000338,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000339,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000340,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000341,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000342,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000343,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000344,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000345,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000346,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000347,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000348,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000349,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000350,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000351,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000352,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000353,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000354,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000355,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000356,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000357,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000358,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000359,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000360,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000361,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000362,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000363,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000364,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000365,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000366,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000367,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000368,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000369,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000370,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000371,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000372,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000373,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000374,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000375,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000376,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000377,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000378,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000379,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000380,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000381,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000382,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000383,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000384,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000385,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000386,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000387,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000388,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000389,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000390,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000391,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000392,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000393,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000394,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000395,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000396,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000397,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
ACC_000398,False,ORGANIC_LEGIT,organic_legit,[],Standard organic platform user with regular benign activity.
